date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,numis_holiday
4/27/2014 10:00,None,131,61,4,120,5,5,276.73,2.67,0,90,Rain,moderate rain,2665,0
4/27/2014 11:00,None,130,66,2,130,7,7,276.71,5.58,0,90,Rain,heavy intensity rain,2954,0
4/27/2014 12:00,None,45,61,3,128,9,9,277,5.11,0,90,Rain,heavy intensity rain,3194,0
4/27/2014 13:00,None,222,61,3,128,5,5,277.31,5.1,0,90,Rain,heavy intensity rain,3370,0
4/27/2014 14:00,None,235,53,5,125,9,9,277.51,4.53,0,90,Rain,heavy intensity rain,3451,0
4/27/2014 15:00,None,299,52,5,125,2,2,278.1,2.21,0,90,Rain,moderate rain,3544,0
4/27/2014 16:00,None,70,44,7,100,2,2,279.28,0.95,0,90,Rain,light rain,3667,0
4/27/2014 17:00,None,197,44,7,100,5,5,279.33,1.25,0,40,Rain,moderate rain,3439,0
4/27/2014 18:00,None,249,36,7,110,8,8,278.2,4.5,0,90,Rain,heavy intensity rain,2900,0
4/27/2014 19:00,None,12,54,8,100,2,2,277.69,3.47,0,90,Rain,moderate rain,2378,0
4/27/2014 20:00,None,15,33,2,142,3,3,277.73,1.21,0,90,Rain,moderate rain,2240,0
4/27/2014 21:00,None,269,51,8,128,4,4,278.04,0.25,0,75,Rain,light rain,1822,0
4/27/2014 22:00,None,110,61,2,135,3,3,278.38,1.52,0,75,Rain,moderate rain,1248,0
4/27/2014 23:00,None,175,36,6,80,6,6,278.46,1.52,0,75,Rain,moderate rain,849,0
4/28/2014 0:00,None,173,50,2,78,6,6,278.75,0.25,0,90,Rain,light rain,436,0
4/28/2014 1:00,None,299,39,8,131,9,9,279.07,0.55,0,90,Rain,light rain,280,0
4/28/2014 2:00,None,15,52,2,24,3,3,279.78,0.45,0,90,Rain,light rain,206,0
4/28/2014 3:00,None,36,52,6,129,1,1,279.67,0.65,0,90,Rain,light rain,314,0
4/28/2014 4:00,None,48,46,6,129,5,5,279.62,0.54,0,90,Rain,light rain,731,0
4/28/2014 5:00,None,284,47,5,90,9,9,279.21,0.89,0,90,Rain,light rain,2647,0
4/28/2014 6:00,None,105,52,7,112,1,1,278.45,2.18,0,90,Rain,moderate rain,5421,0
4/28/2014 7:00,None,171,53,7,112,1,1,278.59,1,0,90,Rain,light rain,6438,0
4/28/2014 8:00,None,98,50,5,80,2,2,278.44,0.84,0,90,Rain,light rain,5610,0
4/28/2014 9:00,None,256,54,7,102,8,8,278.14,1.32,0,90,Rain,moderate rain,4763,0
4/28/2014 10:00,None,33,55,7,102,3,3,278.14,2.84,0,90,Rain,moderate rain,4126,0
4/28/2014 11:00,None,162,58,1,83,5,5,278.27,3.41,0,90,Rain,moderate rain,4331,0
4/28/2014 12:00,None,252,57,6,80,2,2,278.39,2.93,0,90,Rain,moderate rain,4355,0
4/28/2014 13:00,None,207,57,8,60,3,3,278.37,2.87,0,90,Rain,moderate rain,4502,0
4/28/2014 14:00,None,39,72,2,140,1,1,278.64,2.8,0,90,Rain,moderate rain,4902,0
4/28/2014 15:00,None,216,54,5,70,8,8,279.27,0.96,0,90,Rain,light rain,5562,0
4/28/2014 16:00,None,230,65,2,100,7,7,279.65,1.52,0,90,Rain,moderate rain,6136,0
4/28/2014 17:00,None,63,61,0,42,2,2,279.84,0.44,0,90,Rain,light rain,5789,0
4/28/2014 18:00,None,87,51,8,60,9,9,279.5,0.65,0,90,Rain,light rain,4092,0
4/28/2014 19:00,None,129,60,2,103,3,3,279.47,0.74,0,90,Rain,light rain,2922,0
4/28/2014 20:00,None,290,59,1,101,1,1,279.5,0.91,0,90,Rain,light rain,2434,0
4/28/2014 21:00,None,246,56,0,123,1,1,279.69,1.21,0,90,Rain,moderate rain,1941,0
4/28/2014 22:00,None,270,58,2,173,8,8,279.83,1.27,0,90,Rain,moderate rain,1893,0
4/28/2014 23:00,None,11,60,1,134,7,7,279.71,0.59,0,90,Rain,light rain,3283,0
4/29/2014 0:00,None,89,66,0,92,4,4,279.08,0.76,0,90,Rain,light rain,754,0
4/29/2014 1:00,None,200,50,1,38,6,6,278.95,0.56,0,90,Rain,light rain,375,0
4/29/2014 2:00,None,133,48,1,82,1,1,278.52,1.13,0,90,Rain,moderate rain,255,0
4/29/2014 3:00,None,191,48,2,43,4,4,277.39,1.08,0,90,Rain,moderate rain,337,0
4/29/2014 4:00,None,133,71,6,80,9,9,277.09,1.32,0,90,Rain,moderate rain,812,0
4/29/2014 5:00,None,26,49,2,63,2,2,276.86,1.7,0,90,Rain,moderate rain,2705,0
4/29/2014 6:00,None,40,49,2,44,5,5,276.37,1.5,0,90,Rain,moderate rain,5537,0
4/29/2014 7:00,None,143,81,4,60,6,6,276.04,1.2,0,90,Rain,moderate rain,6203,0
4/29/2014 8:00,None,232,92,2,46,8,8,276.15,1.2,0,90,Rain,moderate rain,5626,0
5/4/2014 5:00,None,79,87,6,80,8,8,275.65,0,0,20,Clouds,few clouds,531,0
5/4/2014 6:00,None,102,79,4,242,8,8,275.25,0,0,20,Clouds,few clouds,1071,0
5/4/2014 7:00,None,82,93,2,90,7,7,276.13,0,0,40,Clouds,scattered clouds,1356,0
5/4/2014 8:00,None,147,93,1,340,5,5,277.46,0,0,40,Clouds,scattered clouds,2058,0
5/4/2014 9:00,None,33,87,2,340,9,9,278.37,0,0,75,Clouds,broken clouds,2996,0
5/4/2014 10:00,None,177,100,3,160,6,6,279.97,0,0,40,Clouds,scattered clouds,3865,0
5/4/2014 11:00,None,267,93,2,90,9,9,281.74,0,0,40,Clouds,scattered clouds,4400,0
5/4/2014 12:00,None,285,87,3,10,8,8,283.49,0,0,75,Clouds,broken clouds,4721,0
5/4/2014 13:00,None,298,81,2,10,7,7,284.66,0,0,75,Clouds,broken clouds,4510,0
5/4/2014 14:00,None,23,77,2,350,2,2,285.67,0,0,40,Clouds,scattered clouds,4290,0
5/4/2014 15:00,None,64,77,4,30,5,5,286.53,0,0,12,Clouds,few clouds,4440,0
5/4/2014 16:00,None,225,87,2,20,3,3,287.21,0,0,1,Clear,sky is clear,4510,0
5/4/2014 17:00,None,93,82,4,350,8,8,287.58,0,0,48,Clouds,scattered clouds,4134,0
5/4/2014 18:00,None,170,87,7,300,7,7,286.77,0,0,48,Clouds,scattered clouds,4534,0
5/4/2014 19:00,None,237,87,6,30,6,6,286.53,0,0,48,Clouds,scattered clouds,3333,0
5/4/2014 20:00,None,93,87,3,60,1,1,285.83,0,0,92,Clouds,overcast clouds,2801,0
5/4/2014 21:00,None,207,87,1,80,3,3,284.94,0,0,1,Clear,sky is clear,2431,0
5/4/2014 22:00,None,209,93,4,70,5,5,284.45,0,0,90,Clouds,overcast clouds,1556,0
5/4/2014 23:00,None,188,100,4,70,2,2,284.38,0,0,90,Clouds,overcast clouds,1021,0
5/5/2014 0:00,None,198,93,3,70,1,1,284.16,0,0,90,Clouds,overcast clouds,499,0
5/5/2014 1:00,None,165,93,2,70,8,8,283.95,0,0,88,Clouds,overcast clouds,339,0
5/5/2014 2:00,None,237,93,2,100,2,2,283.56,0,0,90,Clouds,overcast clouds,241,0
5/5/2014 3:00,None,181,93,4,190,3,3,283.38,0,0,90,Clouds,overcast clouds,355,0
5/5/2014 4:00,None,220,87,6,210,4,4,283.12,0,0,40,Clouds,scattered clouds,791,0
5/5/2014 5:00,None,66,87,5,180,8,8,282.96,0,0,90,Clouds,overcast clouds,2760,0
5/5/2014 6:00,None,163,93,4,220,1,1,282.69,0,0,0,Clear,Sky is Clear,5886,0
5/5/2014 7:00,None,34,93,6,220,9,9,282.79,0,0,90,Clouds,overcast clouds,6796,0
5/5/2014 8:00,None,280,97,3,251,2,2,283.96,0,0,40,Clouds,scattered clouds,6000,0
5/5/2014 9:00,None,211,93,6,250,5,5,285.19,0,0,0,Clear,Sky is Clear,5222,0
5/5/2014 10:00,None,107,97,2,225,2,2,286.61,0,0,90,Clouds,overcast clouds,4556,0
5/5/2014 11:00,None,86,81,6,260,6,6,287.11,0,0,0,Clear,Sky is Clear,4591,0
5/5/2014 12:00,None,120,81,7,260,8,8,288.21,0,0,40,Clouds,scattered clouds,4863,0
5/5/2014 13:00,None,132,76,5,270,7,7,289.42,0,0,0,Clear,Sky is Clear,4850,0
5/5/2014 14:00,None,63,76,7,260,9,9,290.1,0,0,0,Clear,Sky is Clear,5160,0
5/5/2014 15:00,None,215,76,6,260,1,1,290.81,0,0,0,Clear,Sky is Clear,5851,0
5/5/2014 16:00,None,176,76,5,260,2,2,291.05,0,0,1,Clear,sky is clear,6478,0
5/5/2014 17:00,None,285,71,6,260,1,1,290.98,0,0,0,Clear,Sky is Clear,6014,0
5/5/2014 18:00,None,98,58,8,260,7,7,290.89,0,0,0,Haze,haze,4441,0
5/5/2014 19:00,None,20,54,8,260,8,8,290.33,0,0,1,Clear,sky is clear,3128,0
5/5/2014 20:00,None,61,54,5,260,7,7,289.11,0,0,1,Clear,sky is clear,2931,0
5/5/2014 21:00,None,222,50,5,260,4,4,287.51,0,0,8,Clear,sky is clear,2677,0
5/5/2014 22:00,None,63,54,3,270,6,6,285.95,0,0,8,Clear,sky is clear,1882,0
5/5/2014 23:00,None,256,58,1,240,6,6,284.92,0,0,1,Clear,sky is clear,1042,0
5/6/2014 0:00,None,78,62,2,220,9,9,284.12,0,0,1,Clear,sky is clear,549,0
5/6/2014 1:00,None,16,66,2,240,5,5,283.43,0,0,1,Clear,sky is clear,341,0
5/6/2014 2:00,None,149,75,1,263,7,7,282.88,0,0,1,Clear,sky is clear,250,0
5/6/2014 3:00,None,233,87,1,263,8,8,281.94,0,0,1,Clear,sky is clear,370,0
5/6/2014 4:00,None,78,75,2,210,7,7,281.67,0,0,1,Clear,sky is clear,824,0
5/6/2014 5:00,None,213,81,1,210,8,8,281.3,0,0,1,Clear,sky is clear,2814,0
5/6/2014 10:00,None,130,81,1,180,3,3,287.75,0,0,75,Clouds,broken clouds,4521,0
5/6/2014 11:00,None,286,93,1,175,9,9,288.29,0,0,75,Clouds,broken clouds,4661,0
5/6/2014 12:00,None,263,80,1,106,5,5,288.84,0,0,76,Clouds,broken clouds,4776,0
5/6/2014 12:00,None,156,80,0,268,7,7,288.77,0,0,1,Clear,sky is clear,4776,0
5/6/2014 13:00,None,12,80,0,135,5,5,289.71,0,0,1,Clear,sky is clear,4789,0
5/6/2014 14:00,None,197,74,3,169,3,3,290.45,0,0,88,Clouds,overcast clouds,5280,0
5/6/2014 15:00,None,109,74,3,169,7,7,290.576,0,0,88,Clouds,overcast clouds,6143,0
5/6/2014 16:00,None,166,74,4,115,8,8,291.03,0,0,32,Clouds,scattered clouds,6493,0
5/6/2014 17:00,None,211,71,6,135,2,2,290.98,0,0,1,Haze,haze,6278,0
5/6/2014 18:00,None,194,36,0,95,6,6,290.69,0,0,88,Haze,haze,4644,0
5/6/2014 19:00,None,49,37,5,140,6,6,290.4,0,0,88,Clouds,overcast clouds,3348,0
5/6/2014 20:00,None,212,42,6,110,5,5,289.72,0,0,80,Clouds,broken clouds,2926,0
5/6/2014 21:00,None,156,42,5,140,8,8,289.629,0,0,80,Clouds,broken clouds,2416,0
5/6/2014 22:00,None,251,52,7,120,9,9,287.89,0,0,80,Clouds,broken clouds,2817,0
5/6/2014 23:00,None,188,68,1,180,5,5,286.96,0,0,40,Clouds,scattered clouds,3457,0
5/7/2014 0:00,None,58,63,4,120,9,9,286.65,0,0,92,Clouds,overcast clouds,857,0
5/7/2014 1:00,None,189,59,5,170,5,5,286.12,0,0,92,Clouds,overcast clouds,412,0
5/7/2014 2:00,None,159,87,4,120,4,4,285.89,0,0,90,Clouds,overcast clouds,317,0
5/7/2014 3:00,None,248,93,2,160,7,7,285.5,0,0,76,Clouds,broken clouds,359,0
5/7/2014 4:00,None,217,95,0,286,6,6,284.95,0,0,76,Clouds,broken clouds,814,0
5/7/2014 5:00,None,218,93,3,120,7,7,284.57,0,0,88,Clouds,overcast clouds,2870,0
5/7/2014 6:00,None,256,93,2,130,2,2,284.25,0,0,90,Clouds,overcast clouds,6010,0
5/7/2014 7:00,None,16,93,2,138,7,7,283.87,0,0,75,Clouds,broken clouds,7070,0
5/7/2014 8:00,None,128,100,2,80,1,1,284.07,0,0,12,Clouds,few clouds,6108,0
5/7/2014 9:00,None,40,100,1,70,7,7,284.86,0,0,1,Clear,sky is clear,5120,0
5/7/2014 10:00,None,16,100,1,70,8,8,285.95,0,0,20,Clouds,few clouds,4694,0
5/7/2014 11:00,None,244,100,2,199,7,7,287.58,0,0,8,Clear,sky is clear,4854,0
5/7/2014 12:00,None,290,93,2,199,9,9,289.32,0,0,1,Clear,sky is clear,5071,0
5/7/2014 13:00,None,298,93,2,199,8,8,290.27,0,0,8,Clear,sky is clear,5005,0
5/7/2014 14:00,None,104,82,1,247,3,3,290.9,0,0,24,Clouds,few clouds,5401,0
5/7/2014 15:00,None,47,72,2,270,9,9,290.93,0,0,24,Clouds,few clouds,5947,0
5/7/2014 16:00,None,135,67,2,270,9,9,290.45,0,0,24,Clouds,few clouds,6884,0
5/7/2014 17:00,None,269,75,0,0,3,3,290.19,0,0,12,Clouds,few clouds,6447,0
5/7/2014 18:00,None,185,59,2,17,1,1,290,0,0,12,Clouds,few clouds,4653,0
5/7/2014 19:00,None,110,60,1,150,1,1,290.08,0,0,12,Thunderstorm,thunderstorm,3283,0
5/7/2014 20:00,None,202,63,2,110,8,8,289.59,0,0,8,Thunderstorm,proximity thunderstorm,3028,0
5/7/2014 21:00,None,90,88,0,292,3,3,288.67,0,0,8,Clear,sky is clear,2598,0
5/7/2014 22:00,None,70,60,2,30,9,9,287.55,0,0,75,Rain,light rain,1690,0
5/7/2014 23:00,None,138,60,2,30,4,4,286.64,0,0,36,Thunderstorm,proximity thunderstorm,1068,0
5/8/2014 0:00,None,15,97,1,90,6,6,285.87,6.35,0,36,Rain,heavy intensity rain,586,0
5/8/2014 0:00,None,30,97,5,66,4,4,285.87,6.35,0,36,Thunderstorm,proximity thunderstorm,586,0
5/8/2014 1:00,None,204,68,3,80,7,7,285.08,4.29,0,75,Rain,heavy intensity rain,333,0
5/8/2014 1:00,None,37,77,4,80,9,9,285.08,4.29,0,75,Thunderstorm,proximity thunderstorm,333,0
5/8/2014 2:00,None,149,87,4,80,1,1,284.93,1.02,0,92,Rain,moderate rain,258,0
5/8/2014 3:00,None,244,95,0,113,7,7,284.63,0,0,90,Mist,mist,372,0
5/8/2014 3:00,None,102,87,1,30,5,5,284.63,0,0,90,Haze,haze,372,0
5/8/2014 4:00,None,146,93,3,90,4,4,284.39,0,0,56,Mist,mist,797,0
5/8/2014 4:00,None,91,93,3,350,2,2,284.39,0,0,56,Haze,haze,797,0
5/8/2014 5:00,None,262,100,1,350,1,1,284.29,0,0,1,Mist,mist,2800,0
5/8/2014 5:00,None,237,100,2,320,6,6,284.29,0,0,1,Haze,haze,2800,0
5/8/2014 6:00,None,244,100,2,360,8,8,284.13,0,0,1,Mist,mist,5955,0
5/8/2014 7:00,None,44,100,1,130,9,9,284.27,0.25,0,75,Rain,light rain,6108,0
5/8/2014 7:00,None,136,97,0,315,2,2,284.27,0.25,0,75,Mist,mist,6108,0
5/8/2014 7:00,None,268,98,7,283,4,4,284.27,0.25,0,75,Haze,haze,6108,0
5/8/2014 7:00,None,137,95,7,283,4,4,284.27,0.25,0,75,Thunderstorm,proximity thunderstorm,6108,0
5/8/2014 8:00,None,62,93,2,340,6,6,284.48,1.24,0,90,Rain,moderate rain,5653,0
5/8/2014 8:00,None,109,100,5,320,2,2,284.48,1.24,0,90,Mist,mist,5653,0
5/8/2014 8:00,None,203,90,6,282,9,9,284.48,1.24,0,90,Drizzle,light intensity drizzle,5653,0
5/8/2014 9:00,None,249,87,6,282,5,5,284.75,0.87,0,40,Rain,light rain,5048,0
5/8/2014 9:00,None,258,96,7,281,7,7,284.75,0.87,0,40,Mist,mist,5048,0
5/8/2014 10:00,None,216,89,7,281,2,2,285.8,0.64,0,90,Rain,light rain,4592,0
5/8/2014 10:00,None,110,93,2,350,6,6,285.8,0.64,0,90,Mist,mist,4592,0
5/8/2014 11:00,None,224,100,3,300,3,3,288.62,0.25,0,90,Rain,light rain,4979,0
5/8/2014 11:00,None,73,97,6,285,7,7,288.62,0.25,0,90,Haze,haze,4979,0
5/8/2014 11:00,None,248,92,6,285,9,9,288.62,0.25,0,90,Mist,mist,4979,0
5/8/2014 12:00,None,133,100,4,300,1,1,290.03,0.51,0,75,Rain,light rain,5003,0
5/8/2014 12:00,None,15,100,4,300,8,8,290.03,0.51,0,75,Thunderstorm,proximity thunderstorm,5003,0
5/8/2014 12:00,None,234,93,6,280,4,4,290.03,0.51,0,75,Haze,haze,5003,0
5/8/2014 12:00,None,158,93,4,270,7,7,290.03,0.51,0,75,Mist,mist,5003,0
5/8/2014 13:00,None,66,95,2,270,7,7,291.21,0.64,0,40,Rain,light rain,5152,0
5/8/2014 13:00,None,165,93,4,280,9,9,291.21,0.64,0,40,Haze,haze,5152,0
5/8/2014 14:00,None,94,93,6,270,6,6,292.66,0,0,75,Haze,haze,5594,0
5/8/2014 15:00,None,33,94,3,266,8,8,292.07,0.38,0,90,Rain,light rain,6174,0
5/8/2014 15:00,None,124,87,5,270,2,2,292.07,0.38,0,90,Thunderstorm,thunderstorm,6174,0
5/8/2014 15:00,None,101,87,5,270,4,4,292.07,0.38,0,90,Mist,mist,6174,0
5/8/2014 16:00,None,200,80,7,309,2,2,288.76,6.6,0,90,Rain,heavy intensity rain,5902,0
5/8/2014 16:00,None,31,91,5,297,1,1,288.76,6.6,0,90,Thunderstorm,proximity thunderstorm,5902,0
5/8/2014 16:00,None,43,90,3,307,2,2,288.76,6.6,0,90,Mist,mist,5902,0
5/8/2014 17:00,None,258,73,7,316,1,1,287.48,7.39,0,90,Rain,heavy intensity rain,5811,0
5/8/2014 17:00,None,46,90,7,316,4,4,287.48,7.39,0,90,Mist,mist,5811,0
5/8/2014 18:00,None,230,80,7,307,3,3,287.19,0.76,0,90,Rain,light rain,4383,0
5/8/2014 18:00,None,235,64,7,307,9,9,287.19,0.76,0,90,Thunderstorm,proximity thunderstorm,4383,0
5/8/2014 18:00,None,287,80,3,270,5,5,287.19,0.76,0,90,Mist,mist,4383,0
5/8/2014 19:00,None,30,62,7,304,6,6,287.08,5.84,0,75,Rain,heavy intensity rain,3117,0
5/8/2014 19:00,None,61,62,7,304,6,6,287.08,5.84,0,75,Thunderstorm,proximity thunderstorm,3117,0
5/8/2014 19:00,None,269,53,5,290,5,5,287.08,5.84,0,75,Mist,mist,3117,0
5/8/2014 20:00,None,217,57,5,290,3,3,286.89,3.19,0,75,Rain,moderate rain,2740,0
5/8/2014 20:00,None,16,70,4,278,5,5,286.89,3.19,0,75,Mist,mist,2740,0
5/8/2014 20:00,None,178,70,1,286,4,4,286.89,3.19,0,75,Thunderstorm,proximity thunderstorm,2740,0
5/8/2014 21:00,None,147,69,5,312,2,2,286.9,0.38,0,75,Rain,light rain,2714,0
5/8/2014 21:00,None,199,70,1,300,9,9,286.9,0.38,0,75,Thunderstorm,proximity thunderstorm,2714,0
5/8/2014 22:00,None,149,81,1,270,8,8,287,1.83,0,90,Rain,moderate rain,1924,0
5/8/2014 22:00,None,165,75,2,240,2,2,287,1.83,0,90,Thunderstorm,thunderstorm,1924,0
5/8/2014 23:00,None,67,72,2,278,6,6,286.94,0.51,0,90,Rain,light rain,1160,0
5/8/2014 23:00,None,193,81,2,230,2,2,286.94,0.51,0,90,Mist,mist,1160,0
5/9/2014 0:00,None,263,80,1,252,2,2,286.65,0,0,1,Mist,mist,630,0
5/9/2014 1:00,None,155,86,2,260,9,9,286.95,2.79,0,75,Rain,moderate rain,441,0
5/9/2014 1:00,None,194,93,1,250,8,8,286.95,2.79,0,75,Mist,mist,441,0
5/9/2014 2:00,None,187,93,2,232,6,6,287.81,0.25,0,90,Rain,light rain,306,0
5/9/2014 2:00,None,136,93,2,232,8,8,287.81,0.25,0,90,Mist,mist,306,0
5/9/2014 3:00,None,54,75,2,232,8,8,287.12,0,0,90,Mist,mist,376,0
5/9/2014 4:00,None,199,87,1,340,2,2,285.91,0.3,0,90,Rain,light rain,749,0
5/9/2014 4:00,None,202,87,2,252,4,4,285.91,0.3,0,90,Mist,mist,749,0
5/9/2014 5:00,None,64,53,1,350,3,3,284.23,0,0,90,Mist,mist,2634,0
5/9/2014 6:00,None,269,34,2,325,8,8,283.49,0,0,76,Mist,mist,5544,0
5/9/2014 7:00,None,24,92,2,319,1,1,282.06,0,0,90,Mist,mist,6540,0
5/9/2014 8:00,None,158,32,2,325,1,1,281.84,0,0,76,Mist,mist,5922,0
5/9/2014 9:00,None,158,37,5,345,7,7,282.09,0.25,0,90,Rain,light rain,5086,0
5/9/2014 10:00,None,260,35,4,320,3,3,282.08,0,0,90,Clouds,overcast clouds,4824,0
5/9/2014 11:00,None,263,73,1,337,2,2,282.42,0.25,0,90,Rain,light rain,5285,0
5/9/2014 12:00,None,223,37,5,320,2,2,282.68,0,0,90,Clouds,overcast clouds,5315,0
5/9/2014 13:00,None,117,36,6,339,6,6,283.2,0,0,90,Clouds,overcast clouds,5722,0
5/9/2014 14:00,None,44,35,6,339,2,2,283.4,0.25,0,90,Rain,light rain,5825,0
5/9/2014 15:00,None,269,43,4,330,7,7,284.1,0,0,90,Clouds,overcast clouds,6062,0
5/9/2014 16:00,None,236,52,4,330,9,9,285.14,0,0,75,Clouds,broken clouds,6393,0
5/9/2014 17:00,None,229,52,5,340,5,5,286.32,0,0,75,Clouds,broken clouds,6106,0
5/9/2014 18:00,None,149,68,4,347,9,9,286.69,0,0,75,Clouds,broken clouds,5031,0
5/9/2014 19:00,None,63,60,5,360,8,8,286.53,0,0,40,Clouds,scattered clouds,3883,0
5/9/2014 20:00,None,295,68,5,350,3,3,285.77,0,0,40,Clouds,scattered clouds,3262,0
5/9/2014 21:00,None,274,70,5,10,1,1,284.39,0,0,40,Clouds,scattered clouds,2956,0
5/9/2014 22:00,None,284,75,4,350,2,2,282.83,0,0,1,Clear,sky is clear,2512,0
5/9/2014 23:00,None,119,75,4,350,5,5,281.2,0,0,1,Clear,sky is clear,4030,0
5/10/2014 0:00,None,54,75,4,10,3,3,280.37,0,0,1,Clear,sky is clear,2081,0
5/10/2014 1:00,None,288,67,4,340,7,7,279.65,0,0,1,Clear,sky is clear,957,0
5/10/2014 2:00,None,270,67,1,315,4,4,279.09,0,0,1,Clear,sky is clear,682,0
5/10/2014 3:00,None,221,56,6,340,1,1,278.88,0,0,1,Clear,sky is clear,439,0
5/10/2014 4:00,None,204,54,5,2,8,8,278.3,0,0,0,Clear,Sky is Clear,385,0
5/10/2014 4:00,None,128,52,5,2,2,2,278.43,0,0,1,Clear,sky is clear,385,0
5/10/2014 5:00,None,203,45,5,10,2,2,278,0,0,1,Clear,sky is clear,755,0
5/10/2014 6:00,None,52,69,5,10,8,8,277.74,0,0,12,Mist,mist,1395,0
5/10/2014 7:00,None,267,69,1,315,5,5,278.38,0,0,12,Mist,mist,2157,0
5/10/2014 8:00,None,185,66,4,353,6,6,282.25,0,0,12,Clouds,few clouds,3113,0
5/10/2014 9:00,None,108,47,4,353,4,4,284.23,0,0,64,Clouds,broken clouds,4199,0
5/10/2014 10:00,None,205,66,5,316,5,5,286.42,0,0,64,Clouds,broken clouds,4421,0
5/10/2014 11:00,None,126,60,5,353,5,5,286.937,0,0,64,Clouds,broken clouds,4638,0
5/10/2014 12:00,None,173,55,5,353,6,6,290.282,0,0,76,Clouds,broken clouds,5039,0
5/10/2014 13:00,None,134,54,5,353,8,8,292.12,0,0,76,Clouds,broken clouds,4917,0
5/10/2014 14:00,None,298,65,4,350,1,1,293.24,0,0,1,Clear,sky is clear,4815,0
5/10/2014 15:00,None,156,60,3,354,1,1,293.58,0,0,90,Clouds,overcast clouds,4680,0
5/10/2014 16:00,None,180,60,3,354,2,2,293.78,0,0,40,Clouds,scattered clouds,4644,0
5/10/2014 17:00,None,210,59,2,354,8,8,292.74,0.34,0,90,Rain,moderate rain,4534,0
5/10/2014 18:00,None,70,65,2,354,3,3,291.09,0.25,0,76,Rain,light rain,4003,0
5/10/2014 19:00,None,150,64,2,354,6,6,290.55,0.25,0,40,Rain,light rain,3456,0
5/10/2014 19:00,None,179,65,1,318,7,7,290.55,0.25,0,40,Thunderstorm,thunderstorm,3456,0
5/10/2014 20:00,None,234,67,1,318,8,8,289.44,0.51,0,90,Rain,light rain,2890,0
5/10/2014 20:00,None,243,67,1,295,1,1,289.44,0.51,0,90,Thunderstorm,proximity thunderstorm,2890,0
5/10/2014 21:00,None,283,78,1,287,4,4,287.69,0.98,0,90,Rain,moderate rain,3024,0
5/10/2014 21:00,None,230,65,1,287,6,6,287.69,0.98,0,90,Drizzle,drizzle,3024,0
5/10/2014 22:00,None,240,79,0,338,6,6,286.69,0.5,0,90,Rain,light rain,2568,0
5/10/2014 22:00,None,122,56,2,300,4,4,286.69,0.5,0,90,Drizzle,drizzle,2568,0
5/10/2014 23:00,None,258,44,3,327,6,6,286.27,0.41,0,36,Rain,moderate rain,1762,0
5/11/2014 0:00,None,57,31,4,290,3,3,285.73,0.31,0,1,Rain,light rain,1150,0
5/11/2014 1:00,None,93,32,4,337,9,9,285.21,0.42,0,1,Rain,light rain,773,0
5/11/2014 1:00,None,173,74,1,309,7,7,285.21,0.42,0,1,Mist,mist,773,0
5/11/2014 2:00,None,96,28,4,337,9,9,284.68,0.25,0,1,Rain,light rain,550,0
5/11/2014 3:00,None,182,29,3,330,9,9,283.82,0,0,90,Fog,fog,326,0
5/11/2014 3:00,None,154,26,3,323,7,7,283.82,0,0,90,Mist,mist,326,0
5/11/2014 4:00,None,259,70,1,65,5,5,282.65,0.25,0,75,Rain,light rain,265,0
5/11/2014 4:00,None,42,34,1,321,5,5,282.65,0.25,0,75,Mist,mist,265,0
5/11/2014 4:00,None,157,27,3,314,7,7,282.65,0.25,0,75,Fog,fog,265,0
5/11/2014 5:00,None,203,32,3,314,5,5,282.09,0,0,90,Fog,fog,494,0
5/11/2014 5:00,None,135,49,2,290,9,9,282.09,0,0,90,Mist,mist,494,0
5/11/2014 6:00,None,138,43,2,260,3,3,282.01,0,0,75,Fog,fog,790,0
5/11/2014 6:00,None,172,61,1,230,8,8,282.01,0,0,75,Mist,mist,790,0
5/11/2014 7:00,None,138,68,1,230,1,1,283.15,0,0,1,Mist,mist,1206,0
5/11/2014 8:00,None,180,56,2,240,7,7,285.39,0,0,1,Mist,mist,1927,0
5/11/2014 9:00,None,84,68,1,220,3,3,286.99,0,0,1,Haze,haze,2904,0
5/11/2014 10:00,None,265,72,2,240,8,8,288.9,0,0,1,Clear,sky is clear,3705,0
5/11/2014 11:00,None,225,65,3,240,7,7,290.16,0.25,0,1,Rain,light rain,4127,0
5/11/2014 12:00,None,240,65,2,240,6,6,291.7,0,0,92,Clouds,overcast clouds,4492,0
5/11/2014 13:00,None,246,65,2,240,3,3,292.07,0,0,75,Clouds,broken clouds,4538,0
5/11/2014 14:00,None,105,60,0,242,5,5,291.98,0,0,90,Clouds,overcast clouds,4438,0
5/11/2014 15:00,None,192,46,2,240,1,1,292.6,0,0,90,Clouds,overcast clouds,4529,0
5/11/2014 16:00,None,130,69,7,249,7,7,292.84,0,0,92,Rain,light rain,4438,0
5/11/2014 17:00,None,204,36,1,235,8,8,293.41,0,0,90,Clouds,overcast clouds,4224,0
5/11/2014 18:00,None,259,69,3,220,8,8,293.39,0,0,90,Clouds,overcast clouds,3989,0
5/11/2014 19:00,None,120,66,2,240,1,1,293.23,0,0,92,Rain,moderate rain,3459,0
